source_hub,flight_date,flight_status,departure_airport,departure_iata,departure_icao,departure_delay,departure_scheduled,departure_actual,arrival_airport,arrival_iata,arrival_icao,arrival_delay,arrival_scheduled,arrival_actual,airline_name,airline_iata,airline_icao,flight_number,flight_iata,flight_icao
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,5.0,2026-04-05T21:00:00+00:00,2026-04-05T21:37:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,5.0,2026-04-06T06:45:00+00:00,,SriLankan Airlines,UL,ALK,3372,UL3372,ALK3372
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,5.0,2026-04-05T21:00:00+00:00,2026-04-05T21:37:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,5.0,2026-04-06T06:45:00+00:00,,Bangkok Airways,PG,BKP,4535,PG4535,BKP4535
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,5.0,2026-04-05T21:00:00+00:00,2026-04-05T21:37:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,5.0,2026-04-06T06:45:00+00:00,,KLM,KL,KLM,4892,KL4892,KLM4892
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,5.0,2026-04-05T21:00:00+00:00,2026-04-05T21:37:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,5.0,2026-04-06T06:45:00+00:00,,Fiji Airways,FJ,FJI,5323,FJ5323,FJI5323
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,5.0,2026-04-05T21:00:00+00:00,2026-04-05T21:37:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,5.0,2026-04-06T06:45:00+00:00,,Emirates,EK,UAE,5062,EK5062,UAE5062
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,5.0,2026-04-05T21:00:00+00:00,2026-04-05T21:37:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,5.0,2026-04-06T06:45:00+00:00,,British Airways,BA,BAW,7494,BA7494,BAW7494
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,5.0,2026-04-05T21:00:00+00:00,2026-04-05T21:37:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,5.0,2026-04-06T06:45:00+00:00,,Finnair,AY,FIN,5011,AY5011,FIN5011
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,5.0,2026-04-05T21:00:00+00:00,2026-04-05T21:37:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,5.0,2026-04-06T06:45:00+00:00,,Air France,AF,AFR,9666,AF9666,AFR9666
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T21:00:00+00:00,2026-04-05T21:16:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T06:15:00+00:00,,Qantas,QF,QFA,5510,QF5510,QFA5510
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T21:00:00+00:00,2026-04-05T21:16:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T06:15:00+00:00,,Fiji Airways,FJ,FJI,5432,FJ5432,FJI5432
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T21:00:00+00:00,2026-04-05T21:16:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T06:15:00+00:00,,Finnair,AY,FIN,6421,AY6421,FIN6421
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T21:00:00+00:00,2026-04-05T21:16:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T06:15:00+00:00,,IndiGo,6E,IGO,3985,6E3985,IGO3985
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:45:00+00:00,2026-04-05T21:13:00+00:00,Shenzhen,SZX,ZGSZ,,2026-04-06T01:00:00+00:00,,Shenzhen Airlines,ZH,CSZ,3565,ZH3565,CSZ3565
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T22:00:00+00:00,2026-04-05T22:12:00+00:00,Kunming,KMG,ZPPP,,2026-04-06T02:00:00+00:00,,Singapore Airlines,SQ,SIA,8450,SQ8450,SIA8450
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:25:00+00:00,2026-04-05T20:49:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T06:05:00+00:00,,Virgin Australia,VA,VOZ,5521,VA5521,VOZ5521
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:25:00+00:00,2026-04-05T20:49:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T06:05:00+00:00,,Turkish Airlines,TK,THY,9312,TK9312,THY9312
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:25:00+00:00,2026-04-05T20:49:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T06:05:00+00:00,,SAS,SK,SAS,8073,SK8073,SAS8073
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:25:00+00:00,2026-04-05T20:49:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T06:05:00+00:00,,Bangkok Airways,PG,BKP,4731,PG4731,BKP4731
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:25:00+00:00,2026-04-05T20:49:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T06:05:00+00:00,,ANA,NH,ANA,5366,NH5366,ANA5366
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:25:00+00:00,2026-04-05T20:49:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T06:05:00+00:00,,SWISS,LX,SWR,9028,LX9028,SWR9028
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:25:00+00:00,2026-04-05T20:49:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T06:05:00+00:00,,Lufthansa,LH,DLH,9780,LH9780,DLH9780
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:25:00+00:00,2026-04-05T20:49:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T06:05:00+00:00,,Ethiopian Airlines,ET,ETH,1317,ET1317,ETH1317
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:25:00+00:00,2026-04-05T20:49:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T06:05:00+00:00,,Air India,AI,AIC,8268,AI8268,AIC8268
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:25:00+00:00,2026-04-05T20:49:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T06:05:00+00:00,,Air France,AF,AFR,7232,AF7232,AFR7232
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:25:00+00:00,2026-04-05T20:49:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T06:05:00+00:00,,Aegean Airlines,A3,AEE,1213,A31213,AEE1213
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:20:00+00:00,2026-04-05T20:53:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T06:05:00+00:00,,Iberia,IB,IBE,3502,IB3502,IBE3502
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:20:00+00:00,2026-04-05T20:53:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T06:05:00+00:00,,Finnair,AY,FIN,5915,AY5915,FIN5915
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:15:00+00:00,2026-04-05T20:29:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T05:35:00+00:00,,China Eastern Airlines,MU,CES,4008,MU4008,CES4008
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:15:00+00:00,2026-04-05T20:29:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T05:35:00+00:00,,British Airways,BA,BAW,7464,BA7464,BAW7464
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:15:00+00:00,2026-04-05T20:29:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T05:35:00+00:00,,IndiGo,6E,IGO,4604,6E4604,IGO4604
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:15:00+00:00,2026-04-05T20:29:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T05:35:00+00:00,,SriLankan Airlines,UL,ALK,3378,UL3378,ALK3378
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:15:00+00:00,2026-04-05T20:29:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T05:35:00+00:00,,Bangkok Airways,PG,BKP,4541,PG4541,BKP4541
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:15:00+00:00,2026-04-05T20:29:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T05:35:00+00:00,,KLM,KL,KLM,4886,KL4886,KLM4886
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:15:00+00:00,2026-04-05T20:29:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T05:35:00+00:00,,Japan Airlines,JL,JTL,7891,JL7891,JTL7891
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:15:00+00:00,2026-04-05T20:29:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T05:35:00+00:00,,Fiji Airways,FJ,FJI,5325,FJ5325,FJI5325
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:15:00+00:00,2026-04-05T20:29:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T05:35:00+00:00,,Emirates,EK,UAE,5036,EK5036,UAE5036
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:15:00+00:00,2026-04-05T20:29:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T05:35:00+00:00,,Finnair,AY,FIN,5013,AY5013,FIN5013
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T20:15:00+00:00,2026-04-05T20:29:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T05:35:00+00:00,,Air France,AF,AFR,9667,AF9667,AFR9667
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:50:00+00:00,2026-04-05T20:04:00+00:00,Christchurch International,CHC,NZCH,,2026-04-06T09:30:00+00:00,,Turkish Airlines,TK,THY,9336,TK9336,THY9336
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:50:00+00:00,2026-04-05T20:04:00+00:00,Christchurch International,CHC,NZCH,,2026-04-06T09:30:00+00:00,,Air New Zealand,NZ,ANZ,3297,NZ3297,ANZ3297
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:50:00+00:00,2026-04-05T20:04:00+00:00,Christchurch International,CHC,NZCH,,2026-04-06T09:30:00+00:00,,SWISS,LX,SWR,9032,LX9032,SWR9032
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:50:00+00:00,2026-04-05T20:04:00+00:00,Christchurch International,CHC,NZCH,,2026-04-06T09:30:00+00:00,,Lufthansa,LH,DLH,9778,LH9778,DLH9778
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:50:00+00:00,2026-04-05T20:04:00+00:00,Christchurch International,CHC,NZCH,,2026-04-06T09:30:00+00:00,,Ethiopian Airlines,ET,ETH,1321,ET1321,ETH1321
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T22:10:00+00:00,2026-04-05T22:27:00+00:00,Cochin International,COK,VOCI,,2026-04-06T00:10:00+00:00,,Virgin Australia,VA,VOZ,5666,VA5666,VOZ5666
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T22:10:00+00:00,2026-04-05T22:27:00+00:00,Cochin International,COK,VOCI,,2026-04-06T00:10:00+00:00,,Air New Zealand,NZ,ANZ,3256,NZ3256,ANZ3256
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T22:55:00+00:00,2026-04-05T23:12:00+00:00,Civil,TRZ,VOTR,,2026-04-06T00:30:00+00:00,,Singapore Airlines,SQ,SIA,8368,SQ8368,SIA8368
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:30:00+00:00,2026-04-05T20:06:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T05:10:00+00:00,,China Eastern Airlines,MU,CES,4002,MU4002,CES4002
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:30:00+00:00,2026-04-05T20:06:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T05:10:00+00:00,,IndiGo,6E,IGO,4610,6E4610,IGO4610
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:30:00+00:00,2026-04-05T20:06:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T05:10:00+00:00,,LATAM Airlines,LA,LAN,5914,LA5914,LAN5914
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:30:00+00:00,2026-04-05T20:06:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T05:10:00+00:00,,KLM,KL,KLM,4882,KL4882,KLM4882
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:40:00+00:00,2026-04-05T20:01:00+00:00,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T22:50:00+00:00,,EVA Air,BR,EVA,3709,BR3709,EVA3709
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:40:00+00:00,2026-04-05T20:01:00+00:00,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T22:50:00+00:00,,Air New Zealand,NZ,ANZ,4308,NZ4308,ANZ4308
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:30:00+00:00,2026-04-05T20:06:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T05:10:00+00:00,,SriLankan Airlines,UL,ALK,3392,UL3392,ALK3392
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:30:00+00:00,2026-04-05T20:06:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T05:10:00+00:00,,Bangkok Airways,PG,BKP,4537,PG4537,BKP4537
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:30:00+00:00,2026-04-05T20:06:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T05:10:00+00:00,,Fiji Airways,FJ,FJI,5321,FJ5321,FJI5321
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:30:00+00:00,2026-04-05T20:06:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T05:10:00+00:00,,Emirates,EK,UAE,5004,EK5004,UAE5004
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:30:00+00:00,2026-04-05T20:06:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T05:10:00+00:00,,Finnair,AY,FIN,5003,AY5003,FIN5003
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:30:00+00:00,2026-04-05T20:06:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,,2026-04-06T05:10:00+00:00,,Air France,AF,AFR,9665,AF9665,AFR9665
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:20:00+00:00,2026-04-05T19:42:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T04:40:00+00:00,,Virgin Australia,VA,VOZ,5547,VA5547,VOZ5547
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:20:00+00:00,2026-04-05T19:42:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T04:40:00+00:00,,SAS,SK,SAS,8099,SK8099,SAS8099
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:20:00+00:00,2026-04-05T19:42:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T04:40:00+00:00,,SWISS,LX,SWR,9060,LX9060,SWR9060
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:20:00+00:00,2026-04-05T19:42:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T04:40:00+00:00,,Lufthansa,LH,DLH,7210,LH7210,DLH7210
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:20:00+00:00,2026-04-05T19:42:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T04:40:00+00:00,,Ethiopian Airlines,ET,ETH,1329,ET1329,ETH1329
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T19:20:00+00:00,2026-04-05T19:42:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T04:40:00+00:00,,Air India,AI,AIC,8210,AI8210,AIC8210
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,5.0,2026-04-05T21:40:00+00:00,2026-04-05T22:10:00+00:00,Civil,TRZ,VOTR,5.0,2026-04-05T23:15:00+00:00,,Singapore Airlines,SQ,SIA,8414,SQ8414,SIA8414
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,9.0,2026-04-05T21:20:00+00:00,2026-04-05T22:02:00+00:00,Madras International (Meenambakkam),MAA,VOMM,9.0,2026-04-05T22:50:00+00:00,,Singapore Airlines,SQ,SIA,8442,SQ8442,SIA8442
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,9.0,2026-04-05T21:20:00+00:00,2026-04-05T22:02:00+00:00,Madras International (Meenambakkam),MAA,VOMM,9.0,2026-04-05T22:50:00+00:00,,Air Canada,AC,ACA,5915,AC5915,ACA5915
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T18:50:00+00:00,2026-04-05T19:29:00+00:00,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T22:10:00+00:00,,Virgin Australia,VA,VOZ,5614,VA5614,VOZ5614
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T18:50:00+00:00,2026-04-05T19:29:00+00:00,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T22:10:00+00:00,,Air New Zealand,NZ,ANZ,3204,NZ3204,ANZ3204
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T18:50:00+00:00,2026-04-05T19:29:00+00:00,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T22:10:00+00:00,,ANA,NH,ANA,6276,NH6276,ANA6276
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T18:50:00+00:00,2026-04-05T19:29:00+00:00,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T22:10:00+00:00,,Garuda Indonesia,GA,GIA,8972,GA8972,GIA8972
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,12.0,2026-04-05T18:45:00+00:00,2026-04-05T19:35:00+00:00,Auckland International,AKL,NZAA,12.0,2026-04-06T08:25:00+00:00,,Turkish Airlines,TK,THY,8733,TK8733,THY8733
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,12.0,2026-04-05T18:45:00+00:00,2026-04-05T19:35:00+00:00,Auckland International,AKL,NZAA,12.0,2026-04-06T08:25:00+00:00,,Singapore Airlines,SQ,SIA,4283,SQ4283,SIA4283
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,12.0,2026-04-05T18:45:00+00:00,2026-04-05T19:35:00+00:00,Auckland International,AKL,NZAA,12.0,2026-04-06T08:25:00+00:00,,Lufthansa,LH,DLH,7163,LH7163,DLH7163
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,12.0,2026-04-05T18:45:00+00:00,2026-04-05T19:35:00+00:00,Auckland International,AKL,NZAA,12.0,2026-04-06T08:25:00+00:00,,Air India,AI,AIC,6272,AI6272,AIC6272
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,8.0,2026-04-05T20:30:00+00:00,2026-04-05T21:08:00+00:00,Thiruvananthapuram International,TRV,VOTV,8.0,2026-04-05T22:15:00+00:00,,Singapore Airlines,SQ,SIA,8416,SQ8416,SIA8416
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T23:55:00+00:00,2026-04-06T00:17:00+00:00,Narita International Airport,NRT,RJAA,,2026-04-06T08:00:00+00:00,,Singapore Airlines,SQ,SIA,638,SQ638,SIA638
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T23:25:00+00:00,2026-04-05T23:57:00+00:00,Beijing Capital International,PEK,ZBAA,,2026-04-06T06:00:00+00:00,,Air China LTD,CA,CCA,970,CA970,CCA970
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T23:15:00+00:00,2026-04-05T23:51:00+00:00,Gimhae,PUS,RKPK,,2026-04-06T06:50:00+00:00,,Singapore Airlines,SQ,SIA,616,SQ616,SIA616
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T23:05:00+00:00,2026-04-05T23:44:00+00:00,Narita International Airport,NRT,RJAA,,2026-04-06T07:05:00+00:00,,Scoot,TR,TGW,884,TR884,TGW884
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T22:55:00+00:00,2026-04-05T23:12:00+00:00,Civil,TRZ,VOTR,,2026-04-06T00:30:00+00:00,,Scoot,TR,TGW,766,TR766,TGW766
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T22:20:00+00:00,2026-04-05T22:25:00+00:00,Madras International (Meenambakkam),MAA,VOMM,,2026-04-05T23:55:00+00:00,,IndiGo,6E,IGO,1004,6E1004,IGO1004
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T22:10:00+00:00,2026-04-05T22:27:00+00:00,Cochin International,COK,VOCI,,2026-04-06T00:10:00+00:00,,Singapore Airlines,SQ,SIA,536,SQ536,SIA536
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T22:10:00+00:00,2026-04-05T22:30:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T07:25:00+00:00,,Singapore Airlines,SQ,SIA,227,SQ227,SIA227
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,,2026-04-05T22:00:00+00:00,2026-04-05T22:12:00+00:00,Kunming,KMG,ZPPP,,2026-04-06T02:00:00+00:00,,Scoot,TR,TGW,160,TR160,TGW160
SIN,2026-04-05,active,Singapore Changi,SIN,WSSS,5.0,2026-04-05T21:40:00+00:00,2026-04-05T22:10:00+00:00,Civil,TRZ,VOTR,5.0,2026-04-05T23:15:00+00:00,,Scoot,TR,TGW,758,TR758,TGW758
HKG,2026-04-05,active,Hong Kong International,HKG,VHHH,,2026-04-05T22:15:00+00:00,2026-04-05T22:41:00+00:00,Beijing Daxing International Airport,PKX,ZBAD,,2026-04-06T01:35:00+00:00,,Cathay Pacific,CX,CPA,5234,CX5234,CPA5234
HKG,2026-04-05,active,Hong Kong International,HKG,VHHH,,2026-04-05T21:55:00+00:00,2026-04-05T22:19:00+00:00,Beijing Capital International,PEK,ZBAA,,2026-04-06T01:25:00+00:00,,Air China LTD,CA,CCA,6520,CA6520,CCA6520
HKG,2026-04-05,active,Hong Kong International,HKG,VHHH,,2026-04-05T23:15:00+00:00,2026-04-05T23:46:00+00:00,Ninoy Aquino International,MNL,RPLL,,2026-04-06T01:20:00+00:00,,Philippine Airlines,PR,PAL,311,PR311,PAL311
HKG,2026-04-05,active,Hong Kong International,HKG,VHHH,,2026-04-05T22:15:00+00:00,2026-04-05T22:41:00+00:00,Beijing Daxing International Airport,PKX,ZBAD,,2026-04-06T01:35:00+00:00,,Hong Kong Express,UO,HKE,234,UO234,HKE234
HKG,2026-04-05,active,Hong Kong International,HKG,VHHH,,2026-04-05T21:55:00+00:00,2026-04-05T22:19:00+00:00,Beijing Capital International,PEK,ZBAA,,2026-04-06T01:25:00+00:00,,Cathay Pacific,CX,CPA,340,CX340,CPA340
HKG,2026-04-05,active,Hong Kong International,HKG,VHHH,5.0,2026-04-05T15:00:00+00:00,2026-04-05T15:15:00+00:00,Esenboga International,ESB,LTAC,5.0,2026-04-05T20:26:00+00:00,,CMA CGM Air Cargo,2C,CMA,,2C,CMA
HKG,2026-04-05,active,Hong Kong International,HKG,VHHH,4.0,2026-04-05T16:15:00+00:00,2026-04-05T16:46:00+00:00,Nadi International,NAN,NFFN,4.0,2026-04-06T06:25:00+00:00,,Fiji Airways,FJ,FJI,392,FJ392,FJI392
HKG,2026-04-05,active,Hong Kong International,HKG,VHHH,4.0,2026-04-05T16:15:00+00:00,2026-04-05T16:46:00+00:00,Nadi International,NAN,NFFN,4.0,2026-04-06T06:25:00+00:00,,Finnair,AY,FIN,3101,AY3101,FIN3101
HKG,2026-04-05,active,Hong Kong International,HKG,VHHH,4.0,2026-04-05T16:15:00+00:00,2026-04-05T16:46:00+00:00,Nadi International,NAN,NFFN,4.0,2026-04-06T06:25:00+00:00,,Japan Airlines,JL,JTL,5363,JL5363,JTL5363
HKG,2026-04-05,active,Hong Kong International,HKG,VHHH,4.0,2026-04-05T16:15:00+00:00,2026-04-05T16:46:00+00:00,Nadi International,NAN,NFFN,4.0,2026-04-06T06:25:00+00:00,,British Airways,BA,BAW,8024,BA8024,BAW8024
HKG,2026-04-05,active,Hong Kong International,HKG,VHHH,4.0,2026-04-05T16:15:00+00:00,2026-04-05T16:46:00+00:00,Nadi International,NAN,NFFN,4.0,2026-04-06T06:25:00+00:00,,Cathay Pacific,CX,CPA,6901,CX6901,CPA6901
HKG,2026-04-05,active,Hong Kong International,HKG,VHHH,,2026-04-05T16:00:00+00:00,2026-04-05T16:24:00+00:00,Yichang,YIH,ZHYC,,2026-04-05T18:25:00+00:00,,Greater Bay Airlines,HB,HGB,850,HB850,HGB850
HKG,2026-04-05,active,Hong Kong International,HKG,VHHH,,2026-04-05T13:25:00+00:00,2026-04-05T13:37:00+00:00,Enshi,ENH,ZHES,,2026-04-05T15:35:00+00:00,,Greater Bay Airlines,HB,HGB,538,HB538,HGB538
HKG,2026-04-05,active,Hong Kong International,HKG,VHHH,,2026-04-05T13:25:00+00:00,2026-04-05T13:57:00+00:00,San Francisco International,SFO,KSFO,,2026-04-05T10:55:00+00:00,,Cathay Pacific,CX,CPA,870,CX870,CPA870
HKG,2026-04-05,active,Hong Kong International,HKG,VHHH,,2026-04-05T13:25:00+00:00,2026-04-05T14:02:00+00:00,Heathrow,LHR,EGLL,,2026-04-05T20:35:00+00:00,,Cathay Pacific,CX,CPA,253,CX253,CPA253
HKG,2026-04-05,active,Hong Kong International,HKG,VHHH,5.0,2026-04-05T12:45:00+00:00,2026-04-05T13:25:00+00:00,Los Angeles International,LAX,KLAX,5.0,2026-04-05T10:45:00+00:00,,Cathay Pacific,CX,CPA,884,CX884,CPA884
