icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,mapped_airline
151ff4,AFL1005,Russian Federation,1774542569.0,1774544976,22.0842,59.2838,10668.0,False,245.94,63.54,-0.33,,10287.0,6625.0,False,0,Air France
ad14f9,DAL1424,United States,1774544986.0,1774544986,-87.1161,31.9288,10058.4,False,239.89,55.22,0.0,,10492.74,,False,0,Delta Air Lines
86e4da,JAL68,Japan,1774544976.0,1774544986,-126.2947,48.4957,11269.98,False,293.64,99.48,0.33,,11064.24,,False,0,Japan Airlines
aaea83,CXK656,United States,1774544842.0,1774544842,-121.622,37.828,-45.72,False,33.47,316.25,-3.25,,-7.62,,False,0,Cathay Pacific
a4105b,DAL1525,United States,1774544986.0,1774544986,-84.3984,31.8143,8671.56,False,250.57,179.06,6.18,,9037.32,2035.0,False,0,Delta Air Lines
a66346,AAL2169,United States,1774544986.0,1774544986,-81.7088,35.5113,3848.1,False,175.99,102.49,-8.13,,3985.26,3110.0,False,0,American Airlines
a5ee13,UAL1746,United States,1774544986.0,1774544986,-95.1994,30.2446,3192.78,False,169.97,40.83,4.88,,3345.18,,False,0,United Airlines
a35e49,DAL396,United States,1774544986.0,1774544986,-99.5135,30.923,9144.0,False,230.35,299.43,0.0,,9624.06,,False,0,Delta Air Lines
a0a2bd,AAL2150,United States,1774544986.0,1774544986,-77.698,29.4077,10363.2,False,255.95,177.35,0.0,,10736.58,,False,0,American Airlines
800c08,AIC2377,India,1774544982.0,1774544983,84.6302,24.2472,9136.38,False,215.55,307.14,0.0,,9563.1,774.0,False,0,Air India
800c07,AIC223,India,1774544848.0,1774544848,77.0776,28.5524,,True,3.09,233.44,,,,,False,0,Air India
a448ba,DAL797,United States,1774544986.0,1774544986,-97.838,36.6501,11582.4,False,210.27,278.72,0.0,,12031.98,2556.0,False,0,Delta Air Lines
86e75e,JAL42,Japan,1774544986.0,1774544986,-166.2507,66.8455,11574.78,False,244.76,202.36,0.33,,11224.26,,False,0,Japan Airlines
a89086,AAL2825,United States,1774544986.0,1774544986,-111.5921,33.5553,3329.94,False,180.84,64.02,3.9,,3489.96,,False,0,American Airlines
aa4195,AAL785,United States,1774544986.0,1774544986,-70.2889,46.2006,11582.4,False,238.13,213.72,0.0,,11308.08,5431.0,False,0,American Airlines
800c0c,AIC2482,India,1774544986.0,1774544986,73.6832,19.3242,4808.22,False,133.73,241.76,-6.83,,5044.44,,False,0,Air India
a35e66,AAL2822,United States,1774544985.0,1774544986,-80.0561,33.8959,6637.02,False,199.42,29.01,-5.85,,6888.48,3371.0,False,0,American Airlines
ac2abd,UAL1793,United States,1774544986.0,1774544986,-86.7135,33.0644,11277.6,False,239.07,165.55,0.0,,11711.94,73.0,False,0,United Airlines
800c6d,IGO7729,India,1774544821.0,1774544908,77.6172,13.2078,1257.3,False,61.23,90.96,-2.93,,1325.88,,False,0,IndiGo
a18723,AAY928,United States,1774544986.0,1774544986,-84.4683,39.0066,5638.8,False,189.54,340.83,-11.7,,5852.16,3267.0,False,0,American Airlines
800c86,AIC2642,India,1774544987.0,1774544987,77.3928,13.9523,7795.26,False,210.78,320.25,2.6,,8199.12,,False,0,Air India
800c85,AIC2814,India,1774544968.0,1774544968,77.798,13.2485,1691.64,False,135.02,60.31,10.73,,1668.78,,False,0,Air India
a6fb32,AAL1396,United States,1774544986.0,1774544986,-87.3998,35.8527,4693.92,False,183.4,66.53,-7.48,,4892.04,665.0,False,0,American Airlines
485a32,KLM14M,Kingdom of the Netherlands,1774544986.0,1774544987,16.1158,45.7374,11582.4,False,240.42,329.1,0.0,,11353.8,2064.0,False,0,KLM
a4bb8a,AAL1472,United States,1774544986.0,1774544986,-107.4966,34.3508,10363.2,False,219.18,270.94,0.0,,10850.88,6277.0,False,0,American Airlines
800c4a,AIC4310,India,1774544956.0,1774544984,55.4738,25.1924,1409.7,False,112.5,121.73,6.5,,1196.34,6214.0,False,0,Air India
abd77e,AAL1976,United States,1774544985.0,1774544986,-90.6411,35.3213,10972.8,False,223.16,243.43,0.0,,11407.14,,False,0,American Airlines
a782e4,AAL1214,United States,1774544914.0,1774544941,-97.0427,32.8999,,True,0.0,177.19,,,,,False,0,American Airlines
4d2278,CXI1EX,Malta,1774544986.0,1774544986,-1.955,43.1743,10972.8,False,210.66,32.33,0.0,,11132.82,4457.0,False,0,Cathay Pacific
a5b8ea,UAV12,United States,1774544985.0,1774544986,-117.65,35.6963,2956.56,False,92.05,237.55,-8.45,,3078.48,,False,0,United Airlines
a4ce71,DAL777,United States,1774544983.0,1774544983,-115.1561,36.0753,,True,0.0,312.19,,,,1276.0,False,0,Delta Air Lines
800c8f,AIC2818,India,1774544986.0,1774544986,77.4912,28.0338,2682.24,False,142.4,4.35,-5.85,,2758.44,,False,0,Air India
aafda1,UAL1874,United States,1774544986.0,1774544986,-96.0249,42.8882,10675.62,False,272.14,90.0,0.0,,10911.84,,False,0,United Airlines
ab1db2,UAL1479,United States,1774544986.0,1774544986,-92.7089,39.0762,10675.62,False,260.4,104.06,-0.33,,11026.14,3524.0,False,0,United Airlines
400a5b,BAW906,United Kingdom,1774544986.0,1774544986,7.8471,50.7688,5974.08,False,201.98,126.4,-9.75,,5806.44,4727.0,False,0,British Airways
ab8748,AAL81,United States,1774544986.0,1774544986,-4.196,54.474,10965.18,False,212.89,310.0,0.65,,11056.62,7662.0,False,0,American Airlines
861b69,ANA8507,Japan,1774544986.0,1774544986,118.1428,21.3189,11590.02,False,207.87,255.96,0.33,,12252.96,,False,0,ANA
a6c70f,DAL699,United States,1774544987.0,1774544987,-116.3913,47.5017,9753.6,False,193.02,274.59,0.33,,9631.68,,False,0,Delta Air Lines
300554,DLA88K,Italy,1774544986.0,1774544987,13.1837,47.9743,5212.08,False,187.63,303.25,-6.5,,5082.54,1000.0,False,0,Delta Air Lines
300558,DLA8HW,Italy,1774544985.0,1774544986,11.1574,43.9677,4442.46,False,140.91,42.48,13.66,,4282.44,1000.0,False,0,Delta Air Lines
a41131,DAL2259,United States,1774544976.0,1774544986,-86.2247,28.1739,10972.8,False,227.1,288.35,0.33,,11445.24,372.0,False,0,Delta Air Lines
ab741e,UAL1470,United States,1774544986.0,1774544986,-91.0546,29.7767,7543.8,False,226.71,255.68,9.75,,7924.8,,False,0,United Airlines
300564,DLA6TP,Italy,1774544986.0,1774544986,12.6447,47.8184,5455.92,False,194.9,328.49,-12.68,,5303.52,1000.0,False,0,Delta Air Lines
a46abc,CXK161,United States,1774544985.0,1774544985,-74.7627,39.4042,617.22,False,51.26,169.59,-1.63,,586.74,,False,0,Cathay Pacific
a34ae0,DAL1781,United States,1774544986.0,1774544986,-86.254,20.1582,10668.0,False,232.54,179.49,0.33,,11155.68,,False,0,Delta Air Lines
30055b,DLA3MK,Italy,1774544986.0,1774544987,8.5192,49.4338,5417.82,False,195.09,181.96,10.08,,5257.8,1000.0,False,0,Delta Air Lines
a34ae6,DAL856,United States,1774544986.0,1774544986,-74.3427,40.8251,4404.36,False,163.33,255.96,10.73,,4434.84,,False,0,Delta Air Lines
a7d2bc,DAL400,United States,1774544986.0,1774544986,-95.3049,45.0762,10073.64,False,287.59,86.51,0.0,,10195.56,,False,0,Delta Air Lines
8695c6,ANA110,Japan,1774544986.0,1774544986,-89.5817,43.5573,10668.0,False,300.45,103.87,0.0,,10828.02,,False,0,ANA
a17490,AAY3159,United States,1774544986.0,1774544986,-84.3446,38.0297,10980.42,False,211.99,358.89,0.65,,11338.56,5044.0,False,0,American Airlines
71be25,AAR203,Republic of Korea,1774544986.0,1774544986,140.3081,39.0735,11582.4,False,227.81,258.54,0.0,,11521.44,,False,0,American Airlines
acf5be,AAL820,United States,1774544986.0,1774544986,-117.4723,45.0115,10363.2,False,168.58,284.67,0.0,,10408.92,,False,0,American Airlines
a28192,CXK135,United States,1774544986.0,1774544986,-97.8051,30.252,1493.52,False,48.62,119.82,0.0,,1546.86,,False,0,Cathay Pacific
800af5,IGO1038,India,1774544986.0,1774544986,78.9271,13.1888,7581.9,False,226.15,279.16,-9.43,,8001.0,,False,0,IndiGo
ad15cf,AAL2588,United States,1774544986.0,1774544986,-94.8494,29.2778,10972.8,False,195.71,315.43,0.0,,11483.34,,False,0,American Airlines
71be45,AIH286,Republic of Korea,1774544819.0,1774544942,128.8585,37.4692,,True,274.8,84.84,5.53,,,4115.0,False,0,Air India
a55785,UAL1730,United States,1774544986.0,1774544986,-107.3485,31.9076,9144.0,False,221.25,279.64,-0.33,,9646.92,2465.0,False,0,United Airlines
39c421,AFR182,France,1774544986.0,1774544986,46.0111,41.1164,10660.38,False,252.03,109.43,0.65,,10683.24,672.0,False,0,Air France
39c422,AFR342,France,1774544937.0,1774544986,-66.9706,48.8717,11582.4,False,222.44,238.33,0.0,,11117.58,2515.0,False,0,Air France
a449a1,UAL1276,United States,1774544982.0,1774544985,-115.2363,33.2971,10058.4,False,243.95,97.63,0.0,,10507.98,6753.0,False,0,United Airlines
a449a8,UAL1699,United States,1774544986.0,1774544987,-95.6161,34.7564,10058.4,False,255.95,132.64,0.0,,10507.98,667.0,False,0,United Airlines
39c40f,AIA6413,France,1774544985.0,1774544986,0.6311,46.3091,8534.4,False,171.95,14.91,-0.33,,8610.6,1000.0,False,0,Air India
400a0e,BAW421,United Kingdom,1774544986.0,1774544986,3.9174,51.1023,9753.6,False,205.52,295.03,0.0,,9677.4,3506.0,False,0,British Airways
800d13,SEJ184,India,1774544986.0,1774544986,77.1058,28.7185,3086.1,False,144.05,64.62,-6.5,,3200.4,,False,0,SpiceJet
acf486,AAL3275,United States,1774544986.0,1774544986,-92.3579,34.1688,10660.38,False,232.13,65.93,0.0,,11109.96,644.0,False,0,American Airlines
a9ccde,AAL864,United States,1774544986.0,1774544986,-87.8988,41.9748,,True,0.0,36.56,,,,,False,0,American Airlines
a92384,UAL2030,United States,1774544985.0,1774544986,-98.7441,36.4443,10668.0,False,255.09,136.55,0.0,,11125.2,3525.0,False,0,United Airlines
a11b00,AAL1094,United States,1774544716.0,1774544716,-81.758,26.53,,True,0.0,227.81,,,,2215.0,False,0,American Airlines
acf492,AAL3277,United States,1774544986.0,1774544986,-90.4525,39.8508,10058.4,False,239.03,44.04,0.0,,10386.06,541.0,False,0,American Airlines
a92361,UAL584,United States,1774544986.0,1774544986,-95.4342,30.3792,4274.82,False,186.77,347.92,16.91,,4488.18,,False,0,United Airlines
ab1c04,AAL3170,United States,1774544986.0,1774544986,-81.2346,31.1109,3261.36,False,176.09,190.1,-4.88,,3398.52,2425.0,False,0,American Airlines
a92367,UAL1071,United States,1774544986.0,1774544986,-106.612,37.6458,10058.4,False,273.8,68.74,0.0,,10485.12,,False,0,United Airlines
800d09,IGO616C,India,1774544981.0,1774544981,78.4365,14.5762,9144.0,False,226.22,210.47,-0.33,,9624.06,,False,0,IndiGo
a062ec,DAL880,United States,1774544986.0,1774544986,-112.2555,41.5792,6667.5,False,204.02,346.73,10.4,,6865.62,,False,0,Delta Air Lines
a062ef,DAL2564,United States,1774544978.0,1774544978,-73.8589,40.7718,,True,0.13,123.75,,,,,False,0,Delta Air Lines
a48e46,DAL2195,United States,1774544986.0,1774544986,-79.6052,36.4564,10363.2,False,235.52,216.29,0.0,,10690.86,2761.0,False,0,Delta Air Lines
a445b0,DAL2769,United States,1774544986.0,1774544986,-121.8905,45.3779,10058.4,False,228.35,170.67,0.0,,10020.3,,False,0,Delta Air Lines
800d34,IGO393P,India,1774544969.0,1774544983,88.4437,22.6404,,True,7.46,230.62,,,,2604.0,False,0,IndiGo
800d2c,IGO6273,India,1774544979.0,1774544983,88.4487,22.6734,38.1,True,0.0,95.62,,,,1412.0,False,0,IndiGo
800d41,AIC1854,India,1774544938.0,1774544938,72.9106,19.9325,11277.6,False,208.0,2.27,-0.33,,11856.72,,False,0,Air India
ab1c47,DAL1960,United States,1774544986.0,1774544986,-92.3303,42.185,10668.0,False,246.57,172.33,0.0,,10911.84,,False,0,Delta Air Lines
a3be7c,DAL2652,United States,1774544986.0,1774544987,-87.1533,36.4353,10980.42,False,219.32,244.88,0.0,,11353.8,3405.0,False,0,Delta Air Lines
a85e2b,UAL1155,United States,1774544986.0,1774544986,-84.4388,35.9502,10363.2,False,226.04,237.36,0.33,,10744.2,1555.0,False,0,United Airlines
ab975c,AAL1534,United States,1774544986.0,1774544986,-90.3047,41.588,10363.2,False,195.13,267.73,0.0,,10614.66,1113.0,False,0,American Airlines
a445ec,UAL1994,United States,1774544927.0,1774544928,-107.6922,42.9315,10363.2,False,193.5,286.85,0.0,,10622.28,,False,0,United Airlines
a445ee,UAL740,United States,1774544986.0,1774544986,-110.4313,36.9798,10363.2,False,213.35,309.72,0.0,,10805.16,6657.0,False,0,United Airlines
a445f8,DAL1002,United States,1774544986.0,1774544986,-100.7534,32.1051,10972.8,False,226.92,264.41,0.0,,11513.82,3351.0,False,0,Delta Air Lines
a445f0,UAL1134,United States,1774544858.0,1774544858,-86.8894,21.0463,,True,0.0,303.75,,,,,False,0,United Airlines
a445cd,UAL463,United States,1774544986.0,1774544986,-83.8939,31.396,10363.2,False,218.8,337.17,0.0,,10789.92,3077.0,False,0,United Airlines
a445d9,DAL2129,United States,1774544987.0,1774544987,-80.8249,25.8093,2179.32,False,116.82,105.32,-5.2,,2308.86,2457.0,False,0,Delta Air Lines
ac4dfb,AAL1889,United States,1774544986.0,1774544986,-117.0016,34.7597,7620.0,False,233.11,54.52,0.33,,7970.52,4765.0,False,0,American Airlines
a708b0,AAL1977,United States,1774544986.0,1774544986,-84.0616,33.5263,10058.4,False,240.27,64.92,0.0,,10462.26,7304.0,False,0,American Airlines
a18403,AAL1555,United States,1774544985.0,1774544986,-73.0513,41.6752,10363.2,False,214.63,225.58,0.0,,10386.06,7320.0,False,0,American Airlines
4081bf,BAW507,United Kingdom,1774544986.0,1774544986,-5.295,42.5674,11597.64,False,201.6,28.0,-0.33,,11826.24,2233.0,False,0,British Airways
4081bc,BAW48G,United Kingdom,1774544986.0,1774544986,17.2864,52.5016,10660.38,False,239.38,94.31,0.33,,10363.2,5263.0,False,0,British Airways
39d2ad,AFR198,France,1774544985.0,1774544985,18.8302,45.1453,10668.0,False,251.67,114.26,0.0,,10424.16,7551.0,False,0,Air France
4081c0,BAW41HA,United Kingdom,1774544986.0,1774544986,2.1826,51.8163,7315.2,False,208.95,259.22,0.0,,7315.2,6267.0,False,0,British Airways
39d2b1,AFR378F,France,1774544806.0,1774544807,-13.6188,55.3194,11277.6,False,219.72,311.68,0.0,,11353.8,7564.0,False,0,Air France
39d2b3,AFR30E,France,1774544986.0,1774544986,-67.9498,45.2247,11582.4,False,229.07,232.02,0.0,,11323.32,2466.0,False,0,Air France
3c6917,KLM23R,Germany,1774544986.0,1774544986,1.4347,51.549,7315.2,False,204.76,264.23,0.33,,7315.2,7335.0,False,0,KLM
a06461,AAL2676,United States,1774544986.0,1774544986,-74.9071,39.6923,1851.66,False,148.67,4.76,-2.28,,1874.52,3703.0,False,0,American Airlines
a3bda6,DAL2262,United States,1774544985.0,1774544986,-113.3283,37.6925,9136.38,False,219.59,200.43,0.0,,9517.38,,False,0,Delta Air Lines
4081a1,BAW762,United Kingdom,1774544985.0,1774544986,5.914,47.8306,5791.2,False,200.32,118.87,0.0,,5661.66,6355.0,False,0,British Airways
39d2a8,AFR636P,France,1774544986.0,1774544986,-81.8776,48.1173,12192.0,False,231.82,209.81,0.0,,11894.82,,False,0,Air France
a35aae,AAL1766,United States,1774544986.0,1774544986,-76.4309,41.4818,9174.48,False,279.98,110.43,-5.2,,9265.92,2247.0,False,0,American Airlines
800bc4,IGO617C,India,1774544986.0,1774544986,76.7383,25.7984,11887.2,False,246.88,172.7,0.0,,12344.4,,False,0,IndiGo
a0faf3,AAL2609,United States,1774544986.0,1774544986,-78.7058,25.1214,7863.84,False,227.62,115.0,4.88,,8191.5,,False,0,American Airlines
a43423,DAL990,United States,1774544985.0,1774544985,-80.1967,37.1062,10363.2,False,227.54,227.29,0.0,,10675.62,4012.0,False,0,Delta Air Lines
800bd4,AIC2710,India,1774544981.0,1774544982,86.1041,23.8064,10972.8,False,208.08,299.8,0.0,,11452.86,2632.0,False,0,Air India
a8ae3e,AAL513,United States,1774544986.0,1774544986,-77.9909,36.9009,8839.2,False,229.79,32.2,0.33,,9121.14,2004.0,False,0,American Airlines
71bf56,AAR704,Republic of Korea,1774544984.0,1774544985,120.7751,16.8464,11277.6,False,239.87,349.87,0.0,,12024.36,,False,0,American Airlines
ad38bf,DAL937,United States,1774544986.0,1774544986,-105.6372,32.0886,10972.8,False,224.93,271.83,0.0,,11513.82,7250.0,False,0,Delta Air Lines
a4478d,DAL1308,United States,1774544986.0,1774544986,-87.1984,34.0486,10058.4,False,258.4,146.53,0.0,,10477.5,2137.0,False,0,Delta Air Lines
a5b760,AAL2038,United States,1774544986.0,1774544986,-107.4209,36.9373,9456.42,False,269.62,59.37,0.0,,9883.14,,False,0,American Airlines
800bfb,AIC2708,India,1774544986.0,1774544986,80.379,27.2616,10668.0,False,190.06,304.08,-2.6,,11056.62,2635.0,False,0,Air India
a12f07,UAL2464,United States,1774544986.0,1774544987,-76.4252,36.9792,10363.2,False,254.11,198.29,0.0,,10637.52,,False,0,United Airlines
a35af8,AAL758,United States,1774544751.0,1774544751,-98.3792,21.2501,10988.04,False,232.92,28.21,5.2,,11498.58,,False,0,American Airlines
800bcc,SEJ686,India,1774544985.0,1774544986,75.6714,12.143,9753.6,False,239.24,331.07,0.0,,10355.58,,False,0,SpiceJet
71bf71,AAR521,Republic of Korea,1774544986.0,1774544986,3.7916,51.2984,11582.4,False,231.03,289.24,0.0,,11422.38,6603.0,False,0,American Airlines
a35ae4,AAL1349,United States,1774544985.0,1774544985,-94.2734,31.6167,11277.6,False,224.28,39.79,0.0,,11795.76,,False,0,American Airlines
ab1b3e,UAL1214,United States,1774544961.0,1774544978,-77.4487,38.9443,,True,0.0,50.62,,,,,False,0,United Airlines
a23af6,CXK602,United States,1774544983.0,1774544985,-93.4829,44.7967,563.88,False,44.76,90.66,0.0,,533.4,,False,0,Cathay Pacific
800be7,AIC1853,India,1774544986.0,1774544986,75.5262,28.0035,5791.2,False,137.31,227.89,0.0,,6004.56,,False,0,Air India
a23afb,CXK674,United States,1774544986.0,1774544986,-104.8255,40.9048,2537.46,False,54.08,2.73,-1.63,,2575.56,440.0,False,0,Cathay Pacific
ac4e85,UAL1581,United States,1774544969.0,1774544969,-77.4385,38.954,,True,0.0,0.0,,,,,False,0,United Airlines
a12f2a,UAL1014,United States,1774544986.0,1774544986,-87.821,22.0087,5334.0,False,191.48,137.18,-13.0,,5600.7,,False,0,United Airlines
a339b4,DAL2745,United States,1774544986.0,1774544986,-83.0288,28.4608,3558.54,False,185.13,151.08,-9.43,,3733.8,2462.0,False,0,Delta Air Lines
a339b1,DAL2062,United States,1774544986.0,1774544986,-96.8706,32.5172,10165.08,False,245.99,190.6,-5.2,,10668.0,1705.0,False,0,Delta Air Lines
adab36,DAL2463,United States,1774544986.0,1774544986,-80.8363,33.3519,3992.88,False,186.43,130.64,-10.73,,4175.76,2276.0,False,0,Delta Air Lines
adab31,AAL1067,United States,1774544986.0,1774544986,-110.4621,32.6655,11277.6,False,242.08,100.28,0.0,,11795.76,47.0,True,0,American Airlines
abd2e6,DAL1979,United States,1774544985.0,1774544986,-79.9893,27.8605,9753.6,False,245.7,138.74,0.33,,10142.22,4221.0,False,0,Delta Air Lines
a12f6d,UAL1921,United States,1774544985.0,1774544986,-80.658,28.1423,10363.2,False,254.43,161.49,0.0,,10782.3,3556.0,False,0,United Airlines
a12f6f,UAL1050,United States,1774544986.0,1774544986,-86.441,21.4572,4876.8,False,173.36,214.11,-8.78,,5120.64,,False,0,United Airlines
a12f73,UAL8195,United States,1774544984.0,1774544984,-112.1039,35.9628,10058.4,False,257.84,98.26,0.0,,10500.36,3276.0,False,0,United Airlines
a699a1,AAL611,United States,1774544986.0,1774544986,-79.3934,28.0893,10363.2,False,240.49,129.44,0.0,,10759.44,2551.0,False,0,American Airlines
abc292,AAL620,United States,1774544986.0,1774544987,-80.1795,25.9593,2697.48,False,148.72,342.69,12.68,,2819.4,,False,0,American Airlines
86d660,ANA180,Japan,1774544985.0,1774544986,-117.026,33.562,12496.8,False,245.63,127.85,0.0,,12976.86,1111.0,False,0,ANA
a7816a,DAL885,United States,1774544902.0,1774544902,-111.9751,40.7768,,True,7.46,174.38,,,,,False,0,Delta Air Lines
abc29a,DAL37,United States,1774544986.0,1774544986,-9.9888,52.6125,10972.8,False,215.83,279.33,0.0,,11178.54,7651.0,False,0,Delta Air Lines
398575,AFR64KZ,France,1774544986.0,1774544987,0.4754,50.8677,7924.8,False,184.31,329.28,0.33,,7978.14,5621.0,False,0,Air France
398577,AFR54RA,France,1774544986.0,1774544986,12.1066,57.3856,3276.6,False,154.64,226.21,2.93,,3154.68,1000.0,False,0,Air France
39856a,AFR36QQ,France,1774544986.0,1774544986,1.6138,47.2698,9448.8,False,275.47,210.16,0.0,,9479.28,1000.0,False,0,Air France
39856d,AFR26BB,France,1774544986.0,1774544986,0.5358,43.7324,4541.52,False,189.57,197.21,-6.5,,4602.48,1000.0,False,0,Air France
39856f,KL1424,France,1774544986.0,1774544986,1.4165,49.2087,9144.0,False,195.35,34.49,0.0,,9182.1,1000.0,False,0,KLM
a12f70,UAL503,United States,1774544986.0,1774544986,-84.7774,42.864,8542.02,False,192.21,262.0,-5.53,,8671.56,1334.0,False,0,United Airlines
a12f71,UAL1536,United States,1774544821.0,1774544821,-74.1708,40.6946,,True,2.57,326.25,,,,3712.0,False,0,United Airlines
ab1d28,AAL2973,United States,1774544924.0,1774544985,-112.0014,33.4383,,True,0.0,233.44,,,,,False,0,American Airlines
aafd17,AAL2911,United States,1774544986.0,1774544986,-76.6457,37.5536,7924.8,False,232.82,194.07,1.95,,8145.78,,False,0,American Airlines
a170d9,AAY3010,United States,1774544703.0,1774544703,-82.566,27.4049,-22.86,False,69.13,133.79,-2.93,,22.86,3037.0,False,0,American Airlines
